transaction_id,transaction_datetime,branch_code,product_code,product_name,quantity,unit_price
T9719,2025-04-28 21:07:40,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1272.64
T9720,2025-02-06 22:04:45,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1259.07
T9721,2025-01-19 20:49:00,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1280.26
T9722,2025-06-03 03:11:28,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1245.56
T9723,2025-01-26 12:25:24,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1219.26
T9724,2025-05-26 03:30:47,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1243.66
T9725,2025-06-02 17:24:55,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1252.96
T9726,2025-04-08 10:31:59,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1281.01
T9727,2025-06-27 11:46:36,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1274.35
T9728,2025-05-25 23:13:07,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1277.78
T9729,2025-01-15 14:55:13,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1223.06
T9730,2025-05-21 15:05:40,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1263.08
T9731,2025-03-13 00:38:07,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1219.27
T9732,2025-02-21 08:27:58,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1252.74
T9733,2025-05-11 15:36:27,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1268.68
T9734,2025-03-15 23:42:27,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1274.18
T9735,2025-05-12 00:57:58,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1230.04
T9736,2025-06-21 16:49:58,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1283.24
T9737,2025-02-12 23:38:45,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1261.07
T9738,2025-02-28 16:18:29,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1261.19
T9739,2025-01-09 19:19:53,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1283.47
T9740,2025-01-23 13:09:38,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1219.79
T9741,2025-03-30 02:07:59,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1240.33
T9742,2025-05-25 03:13:27,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1266.99
T9743,2025-01-20 05:28:27,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1275.03
T9744,2025-01-07 08:28:08,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1264.27
T9745,2025-03-28 08:25:58,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1283.79
T9746,2025-05-14 03:30:05,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1240.05
T9747,2025-03-19 07:27:54,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1233.19
T9748,2025-01-18 19:13:44,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1262.21
T9749,2025-06-02 18:43:42,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1237.51
T9750,2025-02-09 20:19:38,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1217.65
T9751,2025-02-11 22:24:22,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1273.48
T9752,2025-05-31 08:49:08,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1223.57
T9753,2025-06-16 16:27:44,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1286.3
T9754,2025-02-18 16:07:59,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1272.39
T9755,2025-06-18 05:56:23,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1214.43
T9756,2025-06-03 09:35:43,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1271.63
T9757,2025-02-03 20:02:46,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1232.4
T9758,2025-03-23 17:49:06,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1251.96
T9759,2025-03-29 01:06:50,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1270.85
T9760,2025-04-08 20:03:30,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1229.12
T9761,2025-06-02 02:06:08,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1280.66
T9762,2025-05-05 22:11:05,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1284.8
T9763,2025-06-14 12:41:50,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1242.62
T9764,2025-05-19 08:01:50,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1280.73
T9765,2025-03-04 13:08:59,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1258.12
T9766,2025-02-23 09:40:02,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1259.32
T9767,2025-04-27 00:02:52,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1252.29
T9768,2025-04-28 13:29:36,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1244.76
T9769,2025-05-07 09:29:29,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1278.33
T9770,2025-03-29 16:23:54,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1279.11
T9771,2025-06-10 16:03:11,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1246.51
T9772,2025-01-19 11:07:55,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1235.94
T9773,2025-02-19 11:52:21,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1240.57
T9774,2025-06-29 05:25:19,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1248.07
T9775,2025-01-19 02:29:01,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1244.89
T9776,2025-04-19 00:52:32,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1217.0
T9777,2025-01-24 17:38:20,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1243.31
T9778,2025-01-10 23:45:21,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1285.13
T9779,2025-01-21 02:48:49,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1255.84
T9780,2025-05-08 12:36:46,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1248.66
T9781,2025-06-14 03:43:32,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1254.22
T9782,2025-04-22 11:29:59,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1229.46
T9783,2025-05-30 00:29:41,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1273.88
T9784,2025-05-08 17:42:56,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1274.71
T9785,2025-02-05 00:47:59,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1233.0
T9786,2025-03-10 03:53:15,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1212.96
T9787,2025-05-08 15:26:52,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1242.56
T9788,2025-05-03 22:47:43,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1285.39
T9789,2025-04-14 00:13:42,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1228.63
T9790,2025-03-08 04:41:25,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1224.31
T9791,2025-03-04 23:44:01,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1270.76
T9792,2025-01-31 05:03:17,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1224.31
T9793,2025-01-16 20:11:50,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1232.91
T9794,2025-04-28 21:10:45,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1245.65
T9795,2025-05-27 14:17:24,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1250.93
T9796,2025-01-22 12:47:01,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1233.74
T9797,2025-05-10 13:03:47,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1235.63
T9798,2025-04-27 09:03:24,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1216.61
T9799,2025-02-11 00:25:18,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1270.05
T9800,2025-03-05 17:09:39,rg-02,resaltador_amarillo,Resaltador Amarillo,2,1221.5
T9801,2025-03-25 14:59:52,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1225.68
T9802,2025-05-17 15:20:44,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1229.76
T9803,2025-03-19 02:29:08,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1277.13
T9804,2025-01-04 15:20:30,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1246.98
T9805,2025-04-22 19:13:55,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1244.7
T9806,2025-05-05 07:16:35,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1243.83
T9807,2025-01-05 01:11:54,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1284.96
T9808,2025-03-31 08:12:25,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1274.9
T9809,2025-03-26 19:13:27,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1275.84
T9810,2025-04-25 08:20:20,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1242.53
T9811,2025-06-19 00:56:16,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1235.77
T9812,2025-03-06 16:12:44,rg-02,resaltador_amarillo,Resaltador Amarillo,1,1270.93
T9813,2025-05-03 23:02:27,RG_01,resaltador_amarillo,Resaltador Amarillo,3,1221.05
T9814,2025-03-10 04:14:36,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1267.05
T9815,2025-01-20 23:06:13,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1223.48
T9816,2025-04-27 23:22:57,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1223.97
T9817,2025-05-31 01:43:59,RG_01,resaltador_amarillo,Resaltador Amarillo,1,1259.6
T9818,2025-05-28 13:17:03,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1255.96
T9819,2025-03-03 09:18:50,rg-02,resaltador_amarillo,Resaltador Amarillo,3,1223.82
T9820,2025-03-27 20:50:20,RG_01,resaltador_amarillo,Resaltador Amarillo,2,1259.85
T9821,2025-04-09 12:21:40,USH01,resaltador_amarillo,Resaltador Amarillo,2,1218.06
T9822,2025-01-08 07:15:44,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1216.77
T9823,2025-05-06 04:21:48,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1277.32
T9824,2025-03-31 20:23:33,USH01,resaltador_amarillo,Resaltador Amarillo,2,1256.02
T9825,2025-06-26 12:28:47,USH01,resaltador_amarillo,Resaltador Amarillo,2,1273.24
T9826,2025-04-28 11:31:53,USH01,resaltador_amarillo,Resaltador Amarillo,2,1248.17
T9827,2025-03-29 11:35:23,USH01,resaltador_amarillo,Resaltador Amarillo,1,1220.26
T9828,2025-04-08 23:22:07,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1260.96
T9829,2025-05-18 09:45:22,USH01,resaltador_amarillo,Resaltador Amarillo,1,1245.33
T9830,2025-03-12 15:53:14,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1240.46
T9831,2025-03-21 09:00:12,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1270.58
T9832,2025-01-13 19:10:17,USH01,resaltador_amarillo,Resaltador Amarillo,2,1237.23
T9833,2025-02-18 22:23:07,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1266.78
T9834,2025-01-16 19:49:36,USH01,resaltador_amarillo,Resaltador Amarillo,2,1256.21
T9835,2025-03-02 05:47:04,USH01,resaltador_amarillo,Resaltador Amarillo,2,1285.08
T9836,2025-04-26 13:05:35,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1265.66
T9837,2025-04-19 12:45:56,USH01,resaltador_amarillo,Resaltador Amarillo,2,1240.75
T9838,2025-05-11 02:58:07,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1265.21
T9839,2025-04-09 17:43:41,USH01,resaltador_amarillo,Resaltador Amarillo,2,1239.64
T9840,2025-02-05 00:05:09,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1283.84
T9841,2025-02-07 06:48:33,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1229.49
T9842,2025-01-15 23:36:55,USH01,resaltador_amarillo,Resaltador Amarillo,1,1234.68
T9843,2025-05-09 12:48:49,USH01,resaltador_amarillo,Resaltador Amarillo,1,1237.76
T9844,2025-01-30 22:52:11,USH01,resaltador_amarillo,Resaltador Amarillo,2,1224.67
T9845,2025-01-09 11:37:17,USH01,resaltador_amarillo,Resaltador Amarillo,2,1243.31
T9846,2025-04-29 13:34:51,USH01,resaltador_amarillo,Resaltador Amarillo,2,1233.87
T9847,2025-04-14 16:40:20,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1230.44
T9848,2025-03-13 10:15:47,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1263.37
T9849,2025-05-30 09:50:36,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1233.63
T9850,2025-02-01 11:14:44,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1273.77
T9851,2025-01-11 03:10:31,USH01,resaltador_amarillo,Resaltador Amarillo,2,1260.59
T9852,2025-05-19 03:22:07,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1275.94
T9853,2025-01-17 06:53:11,USH01,resaltador_amarillo,Resaltador Amarillo,2,1269.73
T9854,2025-06-25 19:01:57,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1251.0
T9855,2025-06-26 19:15:38,ush-02,resaltador_amarillo,Resaltador Amarillo,1,1229.15
T9856,2025-01-06 04:17:31,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1243.62
T9857,2025-02-15 18:48:19,ush-02,resaltador_amarillo,Resaltador Amarillo,2,1241.46
T9858,2025-02-13 14:25:35,USH01,resaltador_amarillo,Resaltador Amarillo,2,1214.61
T9859,2025-06-03 16:06:03,USH01,resaltador_amarillo,Resaltador Amarillo,2,1223.45
T9860,2025-05-16 03:55:50,rg-02,goma_de_borrar,Goma De Borrar,2,907.68
T9861,2025-04-30 11:43:50,rg-02,goma_de_borrar,Goma De Borrar,2,863.58
T9862,2025-02-19 16:41:31,RG_01,goma_de_borrar,Goma De Borrar,1,874.82
T9863,2025-05-22 05:09:35,RG_01,goma_de_borrar,Goma De Borrar,3,895.81
T9864,2025-05-31 17:13:35,rg-02,goma_de_borrar,Goma De Borrar,1,878.68
T9865,2025-01-10 06:31:42,rg-02,goma_de_borrar,Goma De Borrar,1,876.03
T9866,2025-01-22 12:38:06,rg-02,goma_de_borrar,Goma De Borrar,1,907.98
T9867,2025-04-15 02:11:30,rg-02,goma_de_borrar,Goma De Borrar,3,864.18
T9868,2025-01-28 21:06:59,RG_01,goma_de_borrar,Goma De Borrar,3,878.85
T9869,2025-03-10 12:14:30,RG_01,goma_de_borrar,Goma De Borrar,3,876.15
T9870,2025-05-10 00:11:40,rg-02,goma_de_borrar,Goma De Borrar,1,898.98
T9871,2025-04-13 03:36:52,rg-02,goma_de_borrar,Goma De Borrar,1,892.35
T9872,2025-06-19 14:01:10,RG_01,goma_de_borrar,Goma De Borrar,2,888.41
T9873,2025-02-19 06:05:45,rg-02,goma_de_borrar,Goma De Borrar,2,903.21
T9874,2025-03-08 22:53:45,rg-02,goma_de_borrar,Goma De Borrar,1,876.18
T9875,2025-05-23 18:13:10,RG_01,goma_de_borrar,Goma De Borrar,3,903.71
T9876,2025-03-10 09:49:57,RG_01,goma_de_borrar,Goma De Borrar,1,892.46
T9877,2025-04-01 05:17:58,RG_01,goma_de_borrar,Goma De Borrar,3,915.68
T9878,2025-02-05 09:28:37,rg-02,goma_de_borrar,Goma De Borrar,3,906.63
T9879,2025-05-31 17:18:33,RG_01,goma_de_borrar,Goma De Borrar,3,913.69
T9880,2025-02-09 03:28:55,RG_01,goma_de_borrar,Goma De Borrar,2,865.64
T9881,2025-03-03 06:46:59,RG_01,goma_de_borrar,Goma De Borrar,1,913.14
T9882,2025-04-02 22:12:10,rg-02,goma_de_borrar,Goma De Borrar,3,876.83
T9883,2025-03-11 07:37:12,RG_01,goma_de_borrar,Goma De Borrar,2,909.34
T9884,2025-03-06 10:52:52,RG_01,goma_de_borrar,Goma De Borrar,3,877.89
T9885,2025-06-22 17:18:27,rg-02,goma_de_borrar,Goma De Borrar,2,884.66
T9886,2025-03-07 20:01:30,rg-02,goma_de_borrar,Goma De Borrar,2,915.3
T9887,2025-04-07 14:37:37,rg-02,goma_de_borrar,Goma De Borrar,3,882.92
T9888,2025-05-22 04:26:40,rg-02,goma_de_borrar,Goma De Borrar,1,885.97
T9889,2025-06-09 16:23:17,rg-02,goma_de_borrar,Goma De Borrar,3,872.94
T9890,2025-01-20 22:08:27,rg-02,goma_de_borrar,Goma De Borrar,2,867.58
T9891,2025-03-28 14:07:05,rg-02,goma_de_borrar,Goma De Borrar,2,895.48
T9892,2025-05-14 22:32:13,rg-02,goma_de_borrar,Goma De Borrar,1,887.0
T9893,2025-05-22 03:12:02,rg-02,goma_de_borrar,Goma De Borrar,1,909.76
T9894,2025-03-26 10:58:10,rg-02,goma_de_borrar,Goma De Borrar,3,877.96
T9895,2025-05-11 07:56:37,RG_01,goma_de_borrar,Goma De Borrar,1,897.34
T9896,2025-06-05 13:22:40,rg-02,goma_de_borrar,Goma De Borrar,3,903.34
T9897,2025-01-28 17:24:01,RG_01,goma_de_borrar,Goma De Borrar,1,908.62
T9898,2025-01-25 12:16:28,rg-02,goma_de_borrar,Goma De Borrar,1,866.89
T9899,2025-03-16 08:13:50,rg-02,goma_de_borrar,Goma De Borrar,2,914.0
T9900,2025-01-30 19:04:25,RG_01,goma_de_borrar,Goma De Borrar,3,899.56
T9901,2025-03-28 04:54:25,rg-02,goma_de_borrar,Goma De Borrar,2,904.05
T9902,2025-03-13 06:06:38,RG_01,goma_de_borrar,Goma De Borrar,3,884.56
T9903,2025-01-23 00:42:31,rg-02,goma_de_borrar,Goma De Borrar,1,864.68
T9904,2025-04-11 12:52:04,RG_01,goma_de_borrar,Goma De Borrar,2,883.97
T9905,2025-05-31 11:35:46,RG_01,goma_de_borrar,Goma De Borrar,2,877.2
T9906,2025-04-29 19:33:15,rg-02,goma_de_borrar,Goma De Borrar,1,878.55
T9907,2025-01-24 19:31:54,rg-02,goma_de_borrar,Goma De Borrar,1,870.55
T9908,2025-02-03 12:38:13,RG_01,goma_de_borrar,Goma De Borrar,2,911.29
T9909,2025-06-07 09:15:55,rg-02,goma_de_borrar,Goma De Borrar,1,899.72
T9910,2025-03-09 11:07:09,rg-02,goma_de_borrar,Goma De Borrar,3,901.19
T9911,2025-06-15 07:38:05,rg-02,goma_de_borrar,Goma De Borrar,2,871.71
T9912,2025-04-09 18:58:25,RG_01,goma_de_borrar,Goma De Borrar,2,875.27
T9913,2025-02-15 23:16:14,RG_01,goma_de_borrar,Goma De Borrar,1,905.51
T9914,2025-04-18 13:55:37,RG_01,goma_de_borrar,Goma De Borrar,2,893.86
T9915,2025-01-26 04:46:39,rg-02,goma_de_borrar,Goma De Borrar,3,895.98
T9916,2025-03-02 01:23:57,RG_01,goma_de_borrar,Goma De Borrar,1,884.56
T9917,2025-03-21 18:26:38,rg-02,goma_de_borrar,Goma De Borrar,3,904.37
T9918,2025-03-03 13:27:21,RG_01,goma_de_borrar,Goma De Borrar,1,897.6
T9919,2025-05-13 01:32:15,rg-02,goma_de_borrar,Goma De Borrar,2,890.93
T9920,2025-05-05 05:39:20,RG_01,goma_de_borrar,Goma De Borrar,3,894.69
T9921,2025-04-08 15:30:54,RG_01,goma_de_borrar,Goma De Borrar,2,911.93
T9922,2025-04-11 14:31:51,RG_01,goma_de_borrar,Goma De Borrar,1,871.47
T9923,2025-03-04 15:42:29,RG_01,goma_de_borrar,Goma De Borrar,1,913.22
T9924,2025-04-11 18:14:20,RG_01,goma_de_borrar,Goma De Borrar,2,911.09
T9925,2025-02-08 02:49:59,RG_01,goma_de_borrar,Goma De Borrar,2,897.21
T9926,2025-05-02 08:48:55,rg-02,goma_de_borrar,Goma De Borrar,1,879.47
T9927,2025-05-05 11:13:04,RG_01,goma_de_borrar,Goma De Borrar,3,872.31
T9928,2025-05-08 21:55:03,RG_01,goma_de_borrar,Goma De Borrar,1,896.65
T9929,2025-01-08 23:58:45,rg-02,goma_de_borrar,Goma De Borrar,3,907.37
T9930,2025-01-09 19:52:02,RG_01,goma_de_borrar,Goma De Borrar,1,913.95
T9931,2025-02-10 22:26:17,rg-02,goma_de_borrar,Goma De Borrar,3,904.26
T9932,2025-05-05 01:54:53,rg-02,goma_de_borrar,Goma De Borrar,3,864.92
T9933,2025-02-28 15:51:38,rg-02,goma_de_borrar,Goma De Borrar,3,889.09
T9934,2025-03-30 01:40:07,rg-02,goma_de_borrar,Goma De Borrar,2,867.2
T9935,2025-03-27 08:42:36,RG_01,goma_de_borrar,Goma De Borrar,1,885.49
T9936,2025-03-08 01:24:44,rg-02,goma_de_borrar,Goma De Borrar,1,895.7
T9937,2025-03-04 00:07:20,rg-02,goma_de_borrar,Goma De Borrar,3,902.51
T9938,2025-01-26 09:24:51,rg-02,goma_de_borrar,Goma De Borrar,2,903.92
T9939,2025-02-16 22:34:48,RG_01,goma_de_borrar,Goma De Borrar,2,888.21
T9940,2025-02-18 03:23:08,rg-02,goma_de_borrar,Goma De Borrar,2,870.82
T9941,2025-03-16 14:16:04,RG_01,goma_de_borrar,Goma De Borrar,2,909.45
T9942,2025-06-18 00:37:30,rg-02,goma_de_borrar,Goma De Borrar,1,911.48
T9943,2025-05-21 00:42:07,rg-02,goma_de_borrar,Goma De Borrar,3,880.0
T9944,2025-04-10 22:47:29,RG_01,goma_de_borrar,Goma De Borrar,2,888.23
T9945,2025-01-05 12:00:33,rg-02,goma_de_borrar,Goma De Borrar,2,868.11
T9946,2025-03-30 18:50:57,rg-02,goma_de_borrar,Goma De Borrar,3,914.92
T9947,2025-03-10 12:36:37,RG_01,goma_de_borrar,Goma De Borrar,3,865.9
T9948,2025-04-27 00:38:21,rg-02,goma_de_borrar,Goma De Borrar,2,910.42
T9949,2025-04-15 05:09:36,rg-02,goma_de_borrar,Goma De Borrar,2,863.74
T9950,2025-01-27 00:10:55,RG_01,goma_de_borrar,Goma De Borrar,2,910.42
T9951,2025-03-13 01:23:30,rg-02,goma_de_borrar,Goma De Borrar,2,865.72
T9952,2025-04-20 02:15:22,RG_01,goma_de_borrar,Goma De Borrar,3,873.69
T9953,2025-03-17 00:30:57,rg-02,goma_de_borrar,Goma De Borrar,1,890.23
T9954,2025-05-13 02:53:14,rg-02,goma_de_borrar,Goma De Borrar,3,895.93
T9955,2025-03-18 11:43:27,RG_01,goma_de_borrar,Goma De Borrar,1,883.23
T9956,2025-03-12 23:50:57,rg-02,goma_de_borrar,Goma De Borrar,3,903.62
T9957,2025-04-09 20:40:58,RG_01,goma_de_borrar,Goma De Borrar,3,884.73
T9958,2025-01-08 13:21:08,RG_01,goma_de_borrar,Goma De Borrar,1,870.62
T9959,2025-04-11 20:15:57,rg-02,goma_de_borrar,Goma De Borrar,2,887.7
T9960,2025-04-30 01:06:16,RG_01,goma_de_borrar,Goma De Borrar,2,880.31
T9961,2025-05-24 13:28:40,rg-02,goma_de_borrar,Goma De Borrar,3,908.29
T9962,2025-06-10 20:06:29,rg-02,goma_de_borrar,Goma De Borrar,3,890.52
T9963,2025-04-20 07:25:01,rg-02,goma_de_borrar,Goma De Borrar,3,879.31
T9964,2025-03-06 07:41:18,RG_01,goma_de_borrar,Goma De Borrar,2,899.28
T9965,2025-03-01 17:52:57,rg-02,goma_de_borrar,Goma De Borrar,3,905.85
T9966,2025-04-03 03:45:02,RG_01,goma_de_borrar,Goma De Borrar,3,877.48
T9967,2025-01-10 23:19:56,RG_01,goma_de_borrar,Goma De Borrar,3,894.46
T9968,2025-05-03 03:28:12,RG_01,goma_de_borrar,Goma De Borrar,3,901.81
T9969,2025-06-09 13:13:08,rg-02,goma_de_borrar,Goma De Borrar,1,899.65
T9970,2025-05-17 00:39:50,RG_01,goma_de_borrar,Goma De Borrar,3,869.17
T9971,2025-03-02 21:54:46,RG_01,goma_de_borrar,Goma De Borrar,2,885.66
T9972,2025-02-09 14:12:14,rg-02,goma_de_borrar,Goma De Borrar,3,885.21
T9973,2025-05-22 05:56:22,rg-02,goma_de_borrar,Goma De Borrar,3,866.63
T9974,2025-02-10 06:16:56,RG_01,goma_de_borrar,Goma De Borrar,3,893.25
T9975,2025-03-15 04:07:50,rg-02,goma_de_borrar,Goma De Borrar,3,880.05
T9976,2025-06-27 02:48:24,RG_01,goma_de_borrar,Goma De Borrar,2,891.77
T9977,2025-05-30 21:43:59,rg-02,goma_de_borrar,Goma De Borrar,3,909.63
T9978,2025-04-05 00:26:34,rg-02,goma_de_borrar,Goma De Borrar,3,873.57
T9979,2025-04-19 08:52:20,RG_01,goma_de_borrar,Goma De Borrar,2,879.24
T9980,2025-05-17 21:04:35,rg-02,goma_de_borrar,Goma De Borrar,2,874.37
T9981,2025-04-04 04:02:45,rg-02,goma_de_borrar,Goma De Borrar,2,881.93
T9982,2025-01-24 15:58:28,rg-02,goma_de_borrar,Goma De Borrar,2,893.92
T9983,2025-06-08 21:54:55,rg-02,goma_de_borrar,Goma De Borrar,2,881.73
T9984,2025-01-09 04:02:38,RG_01,goma_de_borrar,Goma De Borrar,2,878.66
T9985,2025-06-29 10:11:49,RG_01,goma_de_borrar,Goma De Borrar,2,886.92
T9986,2025-04-04 00:40:16,rg-02,goma_de_borrar,Goma De Borrar,3,874.73
T9987,2025-05-16 04:23:36,rg-02,goma_de_borrar,Goma De Borrar,3,877.8
T9988,2025-05-24 20:48:07,RG_01,goma_de_borrar,Goma De Borrar,3,894.64
T9989,2025-05-11 01:39:09,RG_01,goma_de_borrar,Goma De Borrar,1,911.64
T9990,2025-02-15 05:05:49,RG_01,goma_de_borrar,Goma De Borrar,3,866.1
T9991,2025-05-20 07:07:51,rg-02,goma_de_borrar,Goma De Borrar,2,888.53
T9992,2025-04-17 20:49:43,RG_01,goma_de_borrar,Goma De Borrar,1,915.52
T9993,2025-05-07 18:42:03,RG_01,goma_de_borrar,Goma De Borrar,2,913.23
T9994,2025-05-07 07:43:48,rg-02,goma_de_borrar,Goma De Borrar,2,873.95
T9995,2025-02-25 10:07:54,rg-02,goma_de_borrar,Goma De Borrar,2,897.79
T9996,2025-04-22 11:39:19,RG_01,goma_de_borrar,Goma De Borrar,3,875.7
T9997,2025-03-23 03:29:06,RG_01,goma_de_borrar,Goma De Borrar,1,910.41
T9998,2025-06-12 08:59:21,RG_01,goma_de_borrar,Goma De Borrar,1,884.5
T9999,2025-05-26 10:36:28,rg-02,goma_de_borrar,Goma De Borrar,1,914.68
T10000,2025-01-02 19:11:17,rg-02,goma_de_borrar,Goma De Borrar,1,879.23
T10001,2025-02-25 06:09:12,RG_01,goma_de_borrar,Goma De Borrar,2,887.56
T10002,2025-06-15 06:13:33,rg-02,goma_de_borrar,Goma De Borrar,1,890.22
T10003,2025-06-07 01:20:45,rg-02,goma_de_borrar,Goma De Borrar,1,869.32
T10004,2025-03-31 02:41:47,RG_01,goma_de_borrar,Goma De Borrar,3,897.92
T10005,2025-05-24 00:53:17,RG_01,goma_de_borrar,Goma De Borrar,1,881.3
T10006,2025-05-11 22:56:13,rg-02,goma_de_borrar,Goma De Borrar,3,903.74
T10007,2025-06-16 05:55:54,RG_01,goma_de_borrar,Goma De Borrar,3,897.41
T10008,2025-04-11 01:22:54,rg-02,goma_de_borrar,Goma De Borrar,2,880.81
T10009,2025-01-19 12:31:36,rg-02,goma_de_borrar,Goma De Borrar,3,873.17
