transaction_id,transaction_datetime,branch_code,product_code,product_name,quantity,unit_price
T2321,2025-02-14 05:41:00,ush01,resal67,Resaltador Plus,5,1350.9
T2321,2025-02-14 05:45:00,USH01,agenda2025plus#,Agenda 2025 Plus,4,1250.89
T2322,2025-02-14 07:51:00,USH01,portaminas,PORTAMINAS,5,1666.15
T2322,2025-02-14 07:16:00,USH01,resm444,Resma A4,4,1378.02
T2323,2025-02-14 02:10:00,ush-02,cuadernoa4plusplus#,Cuaderno A4 Plus Plus,1,2353.56
T2323,2025-02-14 07:46:00,ush-02,c4rpet4n3,Carpeta N3,2,1263.05
T2323,2025-02-14 03:19:00,ush-02,l4pizhb2plusplusplus,LAPIZ HB2 PLUS PLUS PLUS,2,1616.03
T2323,2025-02-14 05:18:00,ush-02,pendr54,Pendrive 32GB,1,1989.65
T2324,2025-02-14 05:22:00,ush-02,marca33,MARCADORES ARTIST,3,3512.03
T2324,2025-02-14 09:31:00,ush-02,agenda2025plus,Agenda 2025 Plus,4,4358.85
T2324,2025-02-14 04:46:00,ush-02,RESMAA4,Resma A4,4,2942.43
T2324,2025-02-14 06:28:00,ush-02,portaminas#,Portaminas,2,2229.85
T2325,2025-02-14 03:44:00,ush-02,mousein4l4mbricoplus,Mouse Inalambrico Plus,4,3163.16
T2325,2025-02-14 05:47:00,ush-02,cuade83,Cuaderno Universitario Plus,3,"1128,49"
T2325,2025-02-14 01:29:00,ush-02,cuadernoa4plusplus#,Cuaderno A4 Plus Plus,3,3488.52
T2325,2025-02-14 07:11:00,ush-02,agenda2025#,Agenda 2025,5,3365.68
T2326,2025-02-14 03:58:00,ush-02,resaltadorplus#,Resaltador Plus,1,4235.57
T2327,2025-02-14 09:32:00,ush-02,agenda2025plus#,Agenda 2025 Plus,1,"1874,88"
T2327,2025-02-14 00:56:00,ush-02,4gend42025plusplusplus,AGENDA 2025 PLUS PLUS PLUS,1,4042.67
T2327,2025-02-14 01:56:00,ush-02,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,5,1831.14
T2327,2025-02-14 00:11:00,ush-02,4gend42025,Agenda 2025,1,4225.25
T2328,2025-02-14 08:06:00,ush-02,cuadernorayado#,Cuaderno Rayado,5,4338.7
T2328,2025-02-14 05:11:00,ush-02,agenda2025plusplus#,Agenda 2025 Plus Plus,5,3413.21
T2328,2025-02-14 01:41:00,ush-02,ARCHIVADOR,Archivador,5,2754.02
T2329,2025-02-14 06:24:00,ush-02,resaltadorplus,Resaltador Plus,5,"1081,55"
T2329,2025-02-14 03:29:00,ush-02,lapiceranegraplus#,Lapicera Negra Plus,1,"4172,74"
T2329,2025-02-14 09:45:00,ush-02,RESMAA4PLUS,RESMA A4 PLUS,4,2448.43
T2330,2025-02-14 03:53:00,ush-02,grapadora,Grapadora,3,"4745,14"
T2330,2025-02-14 07:33:00,ush-02,CUADERNORAYADO,Cuaderno Rayado,2,"1944,84"
T2331,2025-02-14 06:22:00,ush-02,mouseinalambrico,Mouse Inalambrico,5,2216.7
T2331,2025-02-14 01:12:00,ush-02,tecl4dousbplus,Teclado USB Plus,4,3963.15
T2332,2025-02-14 05:24:00,ush-02,lapiz55,Lapiz HB2 Plus Plus Plus Plus,4,"3817,7"
T2332,2025-02-14 08:22:00,ush-02,portaminas,Portaminas,5,1402.61
T2333,2025-02-14 02:03:00,ush-02,resma26,Resma A4 Plus,3,3952.6
T2333,2025-02-14 09:50:00,ush-02,l4picer44zulplus,Lapicera Azul Plus,5,4493.47
T2333,2025-02-14 05:39:00,ush-02,port4min4s,PORTAMINAS,1,"1548,66"
T2334,2025-02-14 06:54:00,ush-02,calculadorabasica,Calculadora Basica,4,"1974,6"
T2335,2025-02-14 02:32:00,ush-02,mouseinalambrico#,MOUSE INALAMBRICO,3,1126.02
T2335,2025-02-14 06:42:00,ush-02,agenda2025plus#,Agenda 2025 Plus,4,3203.85
T2336,2025-02-14 03:01:00,ush-02,cuadernoa4plus#,CUADERNO A4 PLUS,3,4384.94
T2336,2025-02-14 05:48:00,ush-02,lienzo30x40,Lienzo 30x40,2,"3076,32"
T2336,2025-02-14 01:22:00,ush-02,PENDRIVE32GBPLUSPLUS,Pendrive 32GB Plus Plus,5,4719.33
T2336,2025-02-14 01:22:00,ush-02,pendrive32gbplusplus,PENDRIVE 32GB PLUS PLUS,5,4721.9
T2337,2025-02-14 08:15:00,ush-02,resm444plus,Resma A4 Plus,1,1521.14
T2337,2025-02-14 07:26:00,ush-02,cuadernoa4plus,Cuaderno A4 Plus,4,4587.3
T2337,2025-02-14 07:54:00,ush-02,corre9,Corrector,4,3724.45
T2337,2025-02-14 08:24:00,ush-02,pendrive32gb#,PENDRIVE 32GB,5,4387.93
T2338,2025-02-14 07:14:00,RG_01,l4pizhb2,Lapiz HB2,4,880.87
T2339,2025-02-14 00:00:00,RG_01,correctorplus,Corrector Plus,3,2017.32
T2339,2025-02-14 04:53:00,RG_01,cuade44,Cuaderno Universitario Plus,1,2002.14
T2340,2025-02-14 05:11:00,RG_01,cuadernoa4plusplus#,Cuaderno A4 Plus Plus,5,2788.39
T2341,2025-02-14 02:24:00,RG_01,lapizhb2plusplusplus#,Lapiz HB2 Plus Plus Plus,2,1035.25
T2341,2025-02-14 06:21:00,RG_01,lapiceraazul#,Lapicera Azul,2,2444.52
T2342,2025-02-14 03:39:00,rg_01,resm444,Resma A4,4,1952.33
T2342,2025-02-14 01:54:00,RG_01,resaltadorplus,Resaltador Plus,1,1363.61
T2342,2025-02-14 02:47:00,RG_01,agenda2025plus,Agenda 2025 Plus,3,"1611,93"
T2343,2025-02-14 05:22:00,RG_01,pendrive32gbplusplus#,Pendrive 32GB Plus Plus,5,2781.12
T2343,2025-02-14 07:14:00,RG_01,set4crilicos,Set Acrilicos,2,2810.29
T2343,2025-02-14 08:34:00,rg_01,LAPIZHB2PLUS,LAPIZ HB2 PLUS,5,507.32
T2344,2025-02-14 07:18:00,RG_01,resmaa4#,Resma A4,5,2076.85
T2344,2025-02-14 04:10:00,RG_01,acuarelas,Acuarelas,4,2293.45
T2344,2025-02-14 03:20:00,RG_01,mouse55,Mouse Inalambrico Plus,2,2797.4
T2345,2025-02-14 08:45:00,rg_01,cuadernorayadoplus,Cuaderno Rayado Plus,5,2242.56
T2345,2025-02-14 06:27:00,RG_01,pendrive32gbplusplus,Pendrive 32GB Plus Plus,5,1801.05
T2345,2025-02-14 04:01:00,RG_01,lapiceranegra,Lapicera Negra,5,1973.47
T2345,2025-02-14 00:25:00,RG_01,corrector,Corrector,5,899.21
T2346,2025-02-14 03:00:00,RG_01,l4picer44zul,LAPICERA AZUL,2,2500.68
T2346,2025-02-14 07:24:00,RG_01,RESMAA4PLUS,Resma A4 Plus,2,1891.09
T2346,2025-02-14 09:11:00,RG_01,correctorplus,Corrector Plus,4,1870.72
T2346,2025-02-14 00:46:00,RG_01,cuadernouniversitarioplus#,Cuaderno Universitario Plus,1,725.71
T2347,2025-02-14 03:53:00,RG_01,agenda2025plus,Agenda 2025 Plus,5,3348.86
T2347,2025-02-14 04:22:00,rg_01,LIENZO30X40,Lienzo 30x40,4,628.71
T2347,2025-02-14 08:30:00,RG_01,ACUARELAS,Acuarelas,5,954.28
T2347,2025-02-14 06:58:00,RG_01,lienzo30x40,LIENZO 30X40,1,2839.78
T2348,2025-02-14 03:06:00,RG_01,lapiceraazul,Lapicera Azul,3,1700.65
T2348,2025-02-14 08:55:00,RG_01,archivador#,ARCHIVADOR,2,1927.4
T2348,2025-02-14 06:03:00,RG_01,LAPICERAAZULPLUS,Lapicera Azul Plus,2,2620.74
T2349,2025-02-14 04:34:00,RG_01,LAPIZHB2PLUS,Lapiz HB2 Plus,5,3198.14
T2349,2025-02-14 08:35:00,RG_01,portaminas,Portaminas,5,"3113,7"
T2349,2025-02-14 04:53:00,RG_01,cuadernoa4plus,Cuaderno A4 Plus,3,1963.32
T2349,2025-02-14 01:02:00,RG_01,setac93,Set Acrilicos,4,2355.87
T2350,2025-02-14 07:19:00,RG_01,AGENDA2025PLUS,Agenda 2025 Plus,2,927.26
T2350,2025-02-14 00:10:00,rg_01,resmaa4,Resma A4,2,3302.97
T2350,2025-02-14 08:01:00,RG_01,corrector#,Corrector,4,2726.45
T2350,2025-02-14 01:50:00,RG_01,acuar31,Acuarelas,1,3069.16
T2351,2025-02-14 01:12:00,RG_01,cuadernouniversitario#,Cuaderno Universitario,5,3291.94
T2352,2025-02-14 01:22:00,RG_01,resal47,Resaltador,5,575.89
T2353,2025-02-14 04:24:00,rg-02,lapiceraazulplus#,Lapicera Azul Plus,2,3181.1
T2353,2025-02-14 09:08:00,rg-02,mousein4l4mbrico,Mouse Inalambrico,1,1044.49
T2354,2025-02-14 01:27:00,rg-02,mouse52,Mouse Inalambrico Plus,5,2905.09
T2354,2025-02-14 05:24:00,rg-02,mouse42,Mouse Inalambrico,2,3313.29
T2355,2025-02-14 01:06:00,rg-02,lapizhb2,Lapiz HB2,4,1547.68
T2355,2025-02-14 08:51:00,rg-02,CUADERNOUNIVERSITARIO,Cuaderno Universitario,1,2452.37
T2355,2025-02-14 03:15:00,rg-02,agenda2025plus#,Agenda 2025 Plus,1,2444.38
T2355,2025-02-14 04:42:00,rg-02,cuadernoa4plus#,Cuaderno A4 Plus,5,1187.61
T2356,2025-02-14 03:11:00,rg-02,4gend42025,AGENDA 2025,2,"2015,94"
T2356,2025-02-14 00:53:00,rg-02,AGENDA2025PLUS,Agenda 2025 Plus,3,1577.52
T2356,2025-02-14 09:19:00,rg-02,block68,Block Notas,1,2457.84
T2356,2025-02-14 04:38:00,rg-02,pince2,Pincel Fino,5,"2339,78"
T2357,2025-02-14 03:11:00,rg-02,ARCHIVADOR,Archivador,4,"3470,17"
T2357,2025-02-14 08:03:00,rg-02,corrector#,CORRECTOR,4,1260.46
T2357,2025-02-14 06:41:00,rg-02,l4picer44zul,Lapicera Azul,1,3073.7
T2357,2025-02-14 01:39:00,rg-02,resmaa4plus,Resma A4 Plus,3,"3114,82"
T2358,2025-02-14 07:23:00,rg-02,RESALTADORPLUS,Resaltador Plus,3,1684.2
T2359,2025-02-14 07:18:00,rg-02,agend69,Agenda 2025 Plus,3,3057.71
T2360,2025-02-14 05:15:00,rg-02,lapiceranegraplus#,LAPICERA NEGRA PLUS,2,2598.64
T2360,2025-02-14 05:33:00,rg-02,lapic11,Lapicera Negra Plus,1,3030.0
T2360,2025-02-14 00:27:00,rg-02,gr4p4dor4,Grapadora,1,2924.08
T2360,2025-02-14 03:53:00,rg-02,LAPIZHB2PLUSPLUSPLUSPLUS,Lapiz HB2 Plus Plus Plus Plus,3,2807.87
T2361,2025-02-14 02:16:00,rg-02,agenda2025,Agenda 2025,4,1810.57
T2362,2025-02-14 09:10:00,rg-02,tecl4dousb,Teclado USB,2,"3345,13"
T2363,2025-02-14 06:35:00,rg-02,cuadernouniversitarioplus,Cuaderno Universitario Plus,1,2102.03
T2363,2025-02-14 06:53:00,rg-02,pincelfino#,Pincel Fino,3,2399.22
T2364,2025-02-14 00:41:00,rg-02,4gend42025plusplusplus,Agenda 2025 Plus Plus Plus,3,2475.19
T2365,2025-02-14 08:00:00,rg-02,LAPIZHB2PLUSPLUSPLUS,Lapiz HB2 Plus Plus Plus,5,2760.99
T2365,2025-02-14 05:41:00,rg-02,lienz14,Lienzo 30x40,5,1162.61
T2365,2025-02-14 01:49:00,rg-02,cuade68,Cuaderno Universitario Plus,3,1862.28
T2366,2025-02-15 04:37:00,USH01,cuade12,Cuaderno A4 Plus Plus,1,3982.31
T2366,2025-02-15 00:03:00,USH01,c4rpet4n3,Carpeta N3,4,"1860,65"
T2366,2025-02-15 09:26:00,USH01,blocknot4s,Block Notas,4,4624.94
T2367,2025-02-15 06:09:00,USH01,tecla46,Teclado USB,4,2890.03
T2367,2025-02-15 02:15:00,USH01,CALCULADORACIENTIFICA,Calculadora Cientifica,3,3583.37
T2367,2025-02-15 08:42:00,USH01,CALCULADORABASICA,Calculadora Basica,4,1575.11
T2367,2025-02-15 09:21:00,USH01,resmaa4plus,Resma A4 Plus,4,1206.11
T2368,2025-02-15 06:09:00,ush01,CUADERNOA4PLUSPLUS,Cuaderno A4 Plus Plus,2,2371.01
T2369,2025-02-15 00:04:00,USH01,4rchiv4dor,Archivador,1,2610.09
T2369,2025-02-15 07:36:00,USH01,marcadoresartist,Marcadores Artist,5,2088.21
T2370,2025-02-15 06:57:00,USH01,cu4dernouniversit4rioplus,Cuaderno Universitario Plus,1,4007.35
T2371,2025-02-15 02:03:00,USH01,cu4derno44plusplus,Cuaderno A4 Plus Plus,3,4777.4
T2371,2025-02-15 05:14:00,USH01,lapiceraazulplus#,LAPICERA AZUL PLUS,1,2881.43
T2371,2025-02-15 08:18:00,USH01,cuadernouniversitarioplus#,Cuaderno Universitario Plus,4,1436.23
T2372,2025-02-15 04:28:00,ush01,GRAPADORA,Grapadora,2,1323.76
T2373,2025-02-15 02:09:00,USH01,pincelfino,Pincel Fino,1,2201.72
T2373,2025-02-15 01:08:00,USH01,LAPIZHB2PLUS,Lapiz HB2 Plus,5,1794.95
T2373,2025-02-15 02:00:00,USH01,resaltador,Resaltador,4,4541.16
T2374,2025-02-15 06:08:00,USH01,l4pizhb2plusplusplus,Lapiz HB2 Plus Plus Plus,2,"4833,52"
T2374,2025-02-15 05:59:00,USH01,lapiceraazulplus,Lapicera Azul Plus,3,1258.54
T2374,2025-02-15 04:33:00,ush01,cuade63,CUADERNO RAYADO PLUS,5,"1934,54"
T2374,2025-02-15 08:13:00,USH01,mousein4l4mbricoplus,Mouse Inalambrico Plus,1,824.22
T2375,2025-02-15 06:07:00,ush-02,lapic25,Lapicera Azul Plus,3,2305.42
T2375,2025-02-15 07:58:00,ush-02,mouseinalambrico#,Mouse Inalambrico,1,2411.37
T2375,2025-02-15 08:52:00,ush-02,cuadernorayadoplus#,Cuaderno Rayado Plus,3,1008.38
T2376,2025-02-15 03:20:00,ush-02,cuade3,Cuaderno Rayado Plus,4,1387.67
T2376,2025-02-15 06:34:00,ush-02,AGENDA2025PLUS,Agenda 2025 Plus,3,4697.82
T2376,2025-02-15 02:07:00,ush-02,CUADERNOA4PLUSPLUS,Cuaderno A4 Plus Plus,1,828.79
T2377,2025-02-15 06:26:00,ush-02,tecladousb#,TECLADO USB,1,1686.21
T2377,2025-02-15 05:31:00,ush-02,mouseinalambrico,Mouse Inalambrico,2,4085.11
T2377,2025-02-15 04:26:00,ush-02,grapadora,Grapadora,3,4540.54
T2377,2025-02-15 03:30:00,ush-02,blocknot4s,Block Notas,3,1490.08
T2378,2025-02-15 05:55:00,ush-02,pendrive32gb#,Pendrive 32GB,3,"4029,24"
T2378,2025-02-15 00:26:00,ush-02,resaltadorplus#,RESALTADOR PLUS,4,1048.79
T2378,2025-02-15 04:08:00,ush-02,pincelfino,PINCEL FINO,3,"4506,44"
T2378,2025-02-15 07:24:00,ush-02,PORTAMINAS,Portaminas,1,3353.64
T2379,2025-02-15 02:57:00,ush-02,lapizhb2plusplusplus#,LAPIZ HB2 PLUS PLUS PLUS,3,2314.96
T2379,2025-02-15 08:53:00,ush-02,lapizhb2plusplusplusplus#,Lapiz HB2 Plus Plus Plus Plus,2,3512.9
T2380,2025-02-15 05:07:00,ush-02,cuade72,CUADERNO A4 PLUS,3,3514.36
T2380,2025-02-15 08:17:00,ush-02,resm444,Resma A4,4,1067.95
T2381,2025-02-15 08:47:00,ush-02,archi66,Archivador,3,2472.23
T2381,2025-02-15 06:57:00,ush-02,lapizhb2plus#,LAPIZ HB2 PLUS,2,1647.76
T2381,2025-02-15 01:13:00,ush-02,cuade83,Cuaderno A4,1,3887.81
T2381,2025-02-15 05:08:00,ush-02,mouseinalambrico,Mouse Inalambrico,3,3492.22
T2382,2025-02-15 07:44:00,ush-02,setac65,Set Acrilicos,3,3638.77
T2382,2025-02-15 09:35:00,ush-02,tecladousb,Teclado USB,5,3397.41
T2382,2025-02-15 05:49:00,ush-02,set4crilicos,SET ACRILICOS,5,1703.55
T2383,2025-02-15 04:53:00,ush-02,ARCHIVADOR,Archivador,2,1065.32
T2384,2025-02-15 08:07:00,RG_01,AGENDA2025PLUSPLUSPLUS,AGENDA 2025 PLUS PLUS PLUS,1,1267.27
T2384,2025-02-15 03:38:00,RG_01,lapiceranegra,Lapicera Negra,1,"2493,39"
T2385,2025-02-15 01:38:00,RG_01,mouse54,Mouse Inalambrico,3,2246.38
T2385,2025-02-15 04:25:00,rg_01,agenda2025,Agenda 2025,5,1073.09
T2386,2025-02-15 04:30:00,RG_01,TECLADOUSBPLUS,Teclado USB Plus,2,899.18
T2386,2025-02-15 06:42:00,RG_01,lapiceranegra#,Lapicera Negra,1,1300.02
T2387,2025-02-15 06:01:00,RG_01,cuadernoa4plusplus,CUADERNO A4 PLUS PLUS,1,2988.82
T2388,2025-02-15 06:42:00,RG_01,c4lcul4dor4b4sic4,Calculadora Basica,2,1087.08
T2388,2025-02-15 09:36:00,RG_01,LAPICERAAZULPLUS,Lapicera Azul Plus,2,621.87
T2388,2025-02-15 03:00:00,RG_01,CARPETAN3,Carpeta N3,5,1833.3
T2389,2025-02-15 07:27:00,RG_01,carpetan3#,CARPETA N3,5,912.94
T2389,2025-02-15 00:22:00,RG_01,calculadorabasica,CALCULADORA BASICA,3,3136.53
T2389,2025-02-15 01:20:00,RG_01,MOUSEINALAMBRICOPLUS,Mouse Inalambrico Plus,5,2779.55
T2390,2025-02-15 09:39:00,RG_01,CUADERNOUNIVERSITARIOPLUS,Cuaderno Universitario Plus,4,3313.97
T2390,2025-02-15 07:51:00,RG_01,agenda2025plusplus,Agenda 2025 Plus Plus,5,870.0
T2390,2025-02-15 04:56:00,rg_01,CUADERNOA4PLUSPLUS,Cuaderno A4 Plus Plus,1,"750,41"
T2390,2025-02-15 07:43:00,RG_01,resmaa4,RESMA A4,4,2059.14
T2391,2025-02-15 06:58:00,RG_01,lapiceranegra#,Lapicera Negra,5,891.7
T2391,2025-02-15 04:35:00,RG_01,cuadernoa4plus#,CUADERNO A4 PLUS,5,1606.93
T2391,2025-02-15 01:26:00,RG_01,port4min4s,Portaminas,4,678.12
T2391,2025-02-15 04:57:00,RG_01,MOUSEINALAMBRICO,Mouse Inalambrico,4,2861.18
T2392,2025-02-15 00:56:00,RG_01,cuadernouniversitarioplus,Cuaderno Universitario Plus,1,699.18
T2392,2025-02-15 09:18:00,RG_01,l4picer4negr4plus,Lapicera Negra Plus,5,1743.05
T2392,2025-02-15 08:53:00,RG_01,mouseinalambricoplus,MOUSE INALAMBRICO PLUS,2,1854.1
T2392,2025-02-15 01:43:00,RG_01,pince91,Pincel Fino,3,2202.12
T2393,2025-02-15 08:44:00,rg_01,4gend42025,AGENDA 2025,1,2428.09
T2393,2025-02-15 05:24:00,rg_01,LAPICERANEGRAPLUS,Lapicera Negra Plus,5,3118.4
T2393,2025-02-15 01:21:00,RG_01,4rchiv4dor,Archivador,5,2862.67
T2393,2025-02-15 03:44:00,RG_01,LIENZO30X40,Lienzo 30x40,5,2645.54
T2394,2025-02-15 04:33:00,RG_01,resal90,Resaltador Plus,2,1409.62
T2394,2025-02-15 06:47:00,rg_01,calculadorabasica,Calculadora Basica,2,1356.14
T2395,2025-02-15 04:02:00,RG_01,agenda2025plus#,Agenda 2025 Plus,3,1349.53
T2396,2025-02-15 07:22:00,RG_01,LAPIZHB2PLUSPLUSPLUSPLUS,Lapiz HB2 Plus Plus Plus Plus,4,2377.23
T2396,2025-02-15 05:14:00,RG_01,lapizhb2plusplus#,Lapiz HB2 Plus Plus,1,2442.55
T2396,2025-02-15 08:19:00,rg_01,pince2,Pincel Fino,5,"3151,17"
T2397,2025-02-15 04:12:00,RG_01,l4picer44zulplus,Lapicera Azul Plus,5,2617.8
T2397,2025-02-15 07:30:00,rg_01,port4min4s,Portaminas,2,1907.54
T2397,2025-02-15 06:38:00,rg_01,acuarelas,Acuarelas,4,"1996,57"
T2397,2025-02-15 06:16:00,RG_01,cuadernouniversitarioplus#,CUADERNO UNIVERSITARIO PLUS,5,3263.09
T2398,2025-02-15 03:24:00,rg-02,resm444,Resma A4,2,"1191,25"
T2399,2025-02-15 01:08:00,rg-02,LIENZO30X40,Lienzo 30x40,3,1835.12
T2399,2025-02-15 04:57:00,rg-02,4rchiv4dor,ARCHIVADOR,4,774.32
T2399,2025-02-15 05:09:00,rg-02,resal3,Resaltador Plus,2,"2468,02"
T2399,2025-02-15 05:18:00,rg-02,mouseinalambricoplus,MOUSE INALAMBRICO PLUS,2,588.06
T2400,2025-02-15 01:30:00,rg-02,tecladousbplus#,Teclado USB Plus,4,1527.85
T2400,2025-02-15 05:08:00,rg-02,pendr24,Pendrive 32GB Plus,1,1087.25
T2400,2025-02-15 05:16:00,rg-02,agenda2025,Agenda 2025,3,1137.63
T2400,2025-02-15 04:21:00,rg-02,cu4derno44plus,Cuaderno A4 Plus,5,1840.56
T2401,2025-02-15 02:02:00,rg-02,RESMAA4,Resma A4,2,2149.34
T2401,2025-02-15 02:27:00,rg-02,GRAPADORA,Grapadora,4,1382.6
T2401,2025-02-15 08:35:00,rg-02,l4picer4negr4,LAPICERA NEGRA,3,966.69
T2401,2025-02-15 03:14:00,rg-02,RESMAA4PLUS,Resma A4 Plus,4,1090.48
T2402,2025-02-15 06:46:00,rg-02,l4picer44zulplus,LAPICERA AZUL PLUS,4,1538.75
T2403,2025-02-15 04:27:00,rg-02,pendrive32gbplusplus,Pendrive 32GB Plus Plus,4,722.42
T2403,2025-02-15 07:23:00,rg-02,resaltadorplus#,Resaltador Plus,4,2029.01
T2404,2025-02-15 00:04:00,rg-02,grapadora,Grapadora,4,2287.58
T2404,2025-02-15 09:23:00,rg-02,agenda2025#,AGENDA 2025,5,1964.56
T2405,2025-02-15 06:34:00,rg-02,cu4derno44plusplus,Cuaderno A4 Plus Plus,1,3082.88
T2405,2025-02-15 06:03:00,rg-02,cuadernoa4plus#,Cuaderno A4 Plus,3,1555.5
T2405,2025-02-15 02:33:00,rg-02,mouse54,Mouse Inalambrico,5,2134.17
T2405,2025-02-15 06:53:00,rg-02,CALCULADORACIENTIFICA,Calculadora Cientifica,4,3412.07
T2406,2025-02-15 03:14:00,rg-02,grapadora#,Grapadora,3,709.81
T2406,2025-02-15 00:44:00,rg-02,lapiceranegra,LAPICERA NEGRA,5,3233.3
T2406,2025-02-15 08:14:00,rg-02,PENDRIVE32GBPLUS,PENDRIVE 32GB PLUS,2,3135.35
T2406,2025-02-15 02:22:00,rg-02,res4lt4dor,Resaltador,2,"911,96"
T2407,2025-02-15 02:22:00,rg-02,LAPIZHB2PLUSPLUSPLUS,Lapiz HB2 Plus Plus Plus,1,3116.48
T2407,2025-02-15 09:26:00,rg-02,block29,Block Notas,2,1091.0
T2407,2025-02-15 04:06:00,rg-02,lapic80,Lapicera Azul Plus,1,1578.12
T2408,2025-02-15 07:29:00,rg-02,acuarelas#,Acuarelas,4,2123.22
T2408,2025-02-15 09:24:00,rg-02,cuadernoa4plus,Cuaderno A4 Plus,2,2964.88
T2408,2025-02-15 05:11:00,rg-02,grapa34,Grapadora,4,2929.42
T2408,2025-02-15 02:38:00,rg-02,agend49,AGENDA 2025 PLUS,1,1312.26
T2409,2025-02-15 07:29:00,rg-02,lapic23,Lapicera Negra Plus,1,2343.21
T2409,2025-02-15 04:03:00,rg-02,porta28,PORTAMINAS,1,1125.46
T2409,2025-02-15 01:58:00,rg-02,setacrilicos#,Set Acrilicos,5,3195.29
T2410,2025-02-15 07:45:00,rg-02,pendr36,Pendrive 32GB,3,563.43
T2410,2025-02-15 02:54:00,rg-02,resaltador,Resaltador,3,3104.03
T2411,2025-02-15 04:30:00,rg-02,blocknotas#,BLOCK NOTAS,3,2618.48
T2412,2025-02-15 04:39:00,rg-02,lapic67,Lapicera Azul Plus,4,1139.31
T2412,2025-02-15 04:06:00,rg-02,cuadernouniversitario#,CUADERNO UNIVERSITARIO,4,3333.33
T2412,2025-02-15 04:08:00,rg-02,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,3,"1460,41"
T2412,2025-02-15 05:34:00,rg-02,pendrive32gbplusplus,Pendrive 32GB Plus Plus,3,1503.81
T2413,2025-02-15 02:01:00,rg-02,lapizhb2plus#,Lapiz HB2 Plus,4,1202.81
T2414,2025-02-15 01:00:00,rg-02,CUADERNOUNIVERSITARIOPLUS,Cuaderno Universitario Plus,2,819.17
T2414,2025-02-15 05:49:00,rg-02,cuade13,Cuaderno A4 Plus,3,2446.65
T2414,2025-02-15 06:33:00,rg-02,cu4derno44,Cuaderno A4,1,"3247,1"
T2415,2025-02-15 08:42:00,rg-02,tecl4dousbplus,Teclado USB Plus,4,2856.29
T2415,2025-02-15 05:44:00,rg-02,cuadernoa4plus#,Cuaderno A4 Plus,2,841.06
T2415,2025-02-15 06:46:00,rg-02,grapadora#,Grapadora,2,1685.64
T2416,2025-02-16 09:18:00,ush01,agenda2025plus,Agenda 2025 Plus,4,2952.85
T2416,2025-02-16 07:34:00,USH01,CUADERNOA4PLUS,CUADERNO A4 PLUS,4,1764.1
T2416,2025-02-16 00:01:00,USH01,LAPIZHB2PLUSPLUSPLUSPLUS,LAPIZ HB2 PLUS PLUS PLUS PLUS,3,3916.58
T2417,2025-02-16 08:43:00,USH01,CUADERNORAYADO,Cuaderno Rayado,1,1705.4
T2417,2025-02-16 05:02:00,USH01,marcadoresartist#,Marcadores Artist,1,3899.45
T2418,2025-02-16 05:07:00,USH01,BLOCKNOTAS,Block Notas,5,4144.91
T2418,2025-02-16 03:51:00,USH01,CUADERNOA4,CUADERNO A4,4,3281.13
T2418,2025-02-16 03:22:00,USH01,CUADERNORAYADO,Cuaderno Rayado,1,3397.52
T2419,2025-02-16 01:48:00,USH01,grapadora#,Grapadora,1,1096.25
T2419,2025-02-16 09:11:00,USH01,LIENZO30X40,Lienzo 30x40,3,4390.18
T2419,2025-02-16 08:55:00,USH01,cuade10,CUADERNO RAYADO PLUS,5,2852.74
T2419,2025-02-16 04:47:00,USH01,GRAPADORA,Grapadora,5,3211.19
T2420,2025-02-16 07:52:00,USH01,block29,Block Notas,3,4372.69
T2420,2025-02-16 09:56:00,ush01,pendrive32gb,Pendrive 32GB,4,3530.53
T2420,2025-02-16 02:41:00,USH01,setac9,SET ACRILICOS,4,4798.96
T2420,2025-02-16 08:59:00,USH01,correctorplus#,CORRECTOR PLUS,4,1034.75
T2421,2025-02-16 04:16:00,USH01,LAPIZHB2PLUSPLUS,Lapiz HB2 Plus Plus,3,3219.04
T2421,2025-02-16 01:30:00,USH01,marcadoresartist#,Marcadores Artist,3,2821.98
T2421,2025-02-16 07:18:00,USH01,archivador#,Archivador,3,2413.21
T2422,2025-02-16 02:01:00,ush01,AGENDA2025PLUS,AGENDA 2025 PLUS,1,4046.85
T2422,2025-02-16 09:40:00,USH01,lapiz48,Lapiz HB2 Plus Plus Plus,3,3559.97
T2422,2025-02-16 06:59:00,USH01,tecl4dousbplus,TECLADO USB PLUS,2,3276.67
T2423,2025-02-16 04:03:00,USH01,resal78,Resaltador Plus,1,1128.36
T2423,2025-02-16 08:36:00,USH01,cuade98,Cuaderno A4 Plus,5,998.12
T2423,2025-02-16 02:28:00,USH01,pendrive32gb#,Pendrive 32GB,3,3957.72
T2423,2025-02-16 00:03:00,ush01,mouseinalambrico,Mouse Inalambrico,1,1349.28
T2424,2025-02-16 04:13:00,USH01,l4pizhb2,Lapiz HB2,3,"3173,42"
T2424,2025-02-16 00:16:00,ush01,AGENDA2025PLUSPLUSPLUS,Agenda 2025 Plus Plus Plus,5,4663.46
T2425,2025-02-16 07:40:00,USH01,carpe5,CARPETA N3,2,3890.28
T2425,2025-02-16 07:52:00,USH01,RESMAA4,Resma A4,2,3364.46
